zip_code,public_transportation_pct,public_transportation_population
05772,0.0,0
05775,0.0,0
05824,0.5,3
05843,0.0,0
05847,0.0,0
05874,0.0,0
05875,0.0,0
05907,0.0,0
05764,0.0,0
05766,0.0,0
05776,1.4,5
05777,0.5,9
05821,0.0,0
05826,0.9,4
05829,0.0,0
05837,0.0,0
05868,0.0,0
05903,0.0,0
05763,0.0,0
05904,0.0,0
05906,0.0,0
05663,0.0,0
05682,0.5,3
05762,0.0,0
05648,2.5,5
05674,1.0,9
05701,2.5,243
05641,1.6,135
05734,0.0,0
05744,0.0,0
05769,0.0,0
05830,0.2,2
05832,0.0,0
05836,0.0,0
05851,0.0,0
05853,0.0,0
05860,0.0,0
05871,0.0,0
05033,0.8,10
05035,0.0,0
05036,0.0,0
05040,2.7,8
05048,0.0,0
05055,0.0,0
05075,0.0,0
05148,0.0,0
05153,0.3,1
05155,4.0,13
05158,0.0,0
05352,0.0,0
05358,15.9,14
05361,4.3,23
05401,5.6,933
05404,8.5,321
05445,0.0,0
05454,0.0,0
05455,1.0,6
05464,0.0,0
05465,0.5,17
05472,0.1,1
05487,0.0,0
05489,0.2,3
05491,1.3,41
05602,1.3,82
05461,0.0,0
05651,3.2,23
05486,0.0,0
05457,0.6,5
05488,0.0,0
05444,0.0,0
05456,0.0,0
05652,0.0,0
05654,0.0,0
05667,0.0,0
05676,1.5,46
05677,0.9,12
05678,0.0,0
05743,0.1,2
05748,0.0,0
05778,0.0,0
05825,0.0,0
05833,0.0,0
05857,0.0,0
05872,0.0,0
05873,3.6,11
05902,0.0,0
05070,0.0,0
05053,0.0,0
05058,0.0,0
05059,0.0,0
05072,0.0,0
05101,3.0,65
05146,0.9,3
05150,4.3,12
05152,0.0,0
05254,0.0,0
05255,1.8,36
05458,0.7,9
05471,3.4,13
05473,0.4,3
05474,0.0,0
05482,1.6,64
05494,0.0,0
05647,0.0,0
05657,0.0,0
05658,0.9,7
05660,0.4,4
05661,1.1,33
05680,0.4,5
05730,0.0,0
05736,0.0,0
05767,0.6,3
05737,0.0,0
05738,0.0,0
05742,0.9,3
05820,0.0,0
05827,0.0,0
05867,0.0,0
05052,0.0,0
05089,0.5,12
05151,0.0,0
05346,0.3,9
05355,0.0,0
05356,0.0,0
05363,3.2,32
05440,0.0,0
05360,0.0,0
05042,0.0,0
05841,0.0,0
05031,0.0,0
05077,0.0,0
05341,0.0,0
05439,2.0,13
05757,0.8,3
05846,0.0,0
05901,0.0,0
05408,5.0,246
05141,0.0,0
05862,0.0,0
05050,0.0,0
05485,0.0,0
05850,0.0,0
05447,0.0,0
05740,-666666666.0,0
05481,-666666666.0,0
05405,6.3,71
06001,1.4,123
06033,1.0,139
06059,-666666666.0,0
06022,0.0,0
06069,4.2,50
06074,1.5,203
06091,0.0,0
05751,1.5,6
06410,0.8,114
06413,2.7,185
06374,0.0,0
06390,19.8,26
06437,2.3,265
06438,2.9,43
06418,1.0,61
06076,0.4,26
06078,0.7,40
06111,1.5,235
06024,0.0,0
06085,1.1,46
06088,0.0,0
06354,0.4,14
06426,9.1,147
06510,8.8,127
06840,20.4,1582
06473,2.3,290
06762,0.7,25
06380,4.4,54
06880,22.0,2761
06758,1.9,4
06332,11.0,39
06824,14.0,2270
06890,19.4,375
06120,25.9,1024
06357,0.7,37
06825,9.1,924
06029,1.1,91
06095,3.9,618
06379,0.8,37
06444,0.0,0
06456,0.0,0
06052,2.4,102
06350,0.0,0
06160,-666666666.0,0
06461,2.9,208
06389,0.0,0
06353,0.0,0
06757,4.4,41
06092,1.7,37
06266,0.0,0
06359,1.0,30
06478,0.3,22
06061,0.0,0
06467,0.0,0
06243,0.0,0
06263,0.0,0
06856,-666666666.0,0
06042,1.9,235
06414,0.0,0
06387,0.0,0
06479,0.5,28
06498,2.4,90
06482,1.3,77
06515,9.7,913
06525,2.8,116
06606,8.6,2033
06610,9.7,1003
06706,4.6,292
06708,2.8,359
06763,2.1,21
06784,3.7,74
06793,10.9,70
06798,1.0,50
06801,4.6,484
06830,19.6,2266
06870,27.1,860
06902,15.9,6159
06905,8.4,909
06023,3.1,19
06066,4.8,727
06060,0.0,0
06063,0.1,1
06065,0.0,0
06027,0.7,5
06031,2.0,17
06106,13.4,1933
06117,1.7,123
06231,1.9,37
06235,0.6,7
06238,0.4,30
06019,1.9,103
06020,-666666666.0,0
06021,0.0,0
06040,2.9,492
06053,3.0,484
06058,1.8,13
06062,0.7,68
06068,0.9,6
06070,1.9,147
06110,3.3,214
06112,18.9,1564
06232,1.0,18
06237,0.0,0
06241,0.9,33
06254,1.6,16
06259,0.0,0
06248,1.9,59
06250,0.3,8
06277,0.5,11
06280,0.0,0
06340,1.8,328
06355,1.0,63
06360,3.0,536
06370,0.0,0
06384,0.0,0
06405,2.1,314
06412,0.9,23
06419,0.0,0
06471,0.6,25
06489,0.2,30
06518,3.0,287
06519,16.8,902
06776,1.6,237
06778,0.0,0
06877,5.9,711
06093,0.5,9
06107,1.9,175
06114,13.7,1600
06119,3.5,308
06247,0.4,6
06260,0.3,13
06281,0.4,15
06282,0.0,0
06333,1.0,35
06376,0.0,0
06378,1.5,44
06782,0.0,0
06759,0.5,14
06785,5.1,14
06812,2.6,180
06855,12.0,531
06906,12.8,630
06002,3.1,307
06026,0.7,17
06032,1.0,89
06037,1.1,104
06043,0.0,0
06057,0.5,15
06067,0.6,64
06084,1.3,102
06089,1.0,18
06090,0.0,0
06103,0.6,7
06108,6.4,746
06109,1.1,144
06242,0.0,0
06249,0.9,34
06269,4.9,165
06279,0.4,14
06320,3.0,393
06331,0.5,13
06351,0.5,41
06416,0.8,63
06420,0.6,13
06450,2.5,453
06457,2.2,521
06477,3.0,211
06481,0.0,0
06751,0.4,8
06779,0.0,0
06790,1.5,255
06614,5.0,890
06787,0.2,8
06794,6.0,29
06795,0.7,48
06811,3.8,638
06850,6.5,649
06883,12.1,575
06451,0.9,112
06896,5.0,224
06901,21.0,949
06907,12.8,641
06417,1.1,28
06443,3.6,303
06455,0.4,8
06460,5.7,1203
06470,1.7,138
06472,0.0,0
06480,0.0,0
06511,14.7,3568
06513,8.7,1614
06514,4.8,725
06524,1.2,33
06605,15.0,1677
06608,11.8,665
06611,3.3,576
06702,8.5,42
06750,0.0,0
06752,5.8,49
06756,2.0,27
06770,1.1,162
06783,3.1,36
06791,0.1,4
06517,4.7,351
06512,3.8,525
06516,6.2,1689
06442,5.7,85
06447,0.5,17
06423,0.0,0
06424,0.4,31
06483,1.8,163
06704,6.0,569
06705,3.9,433
06710,8.9,339
06716,0.2,18
06018,0.0,0
06035,0.6,24
06226,1.7,142
06051,4.3,507
06096,0.9,58
06234,0.0,0
06264,0.0,0
06335,1.3,45
06336,0.0,0
06365,0.3,7
06373,0.0,0
06409,8.5,16
06010,1.2,369
06016,0.0,1
06013,0.5,25
06039,0.8,8
06071,0.7,35
06073,0.6,17
06081,1.5,11
06082,0.5,117
06098,2.5,157
06105,13.5,1333
06278,0.5,10
06334,0.5,7
06375,0.3,7
06401,2.7,219
06786,0.6,31
06796,9.3,45
06804,1.4,119
06777,3.2,21
06807,18.2,631
06810,4.8,1296
06820,28.1,2518
06897,14.0,1198
06475,1.9,94
06484,2.4,510
06604,14.2,1750
06469,0.0,0
06612,6.5,234
06615,7.6,675
06712,0.1,5
06831,15.0,923
06851,6.1,915
06903,16.5,1158
06853,24.5,400
06854,16.6,2661
06878,28.5,964
06403,1.8,57
06415,1.1,102
06422,0.8,31
06441,0.6,17
06468,2.2,229
06488,0.4,35
06492,0.7,178
06607,19.7,703
06754,6.1,55
06755,0.0,0
06268,5.0,250
06255,0.3,8
06256,0.0,0
06262,0.0,0
06339,0.0,0
06377,0.6,8
06382,1.2,63
06385,0.8,57
06118,2.8,359
06239,0.4,22
06330,0.0,0
06371,2.4,110
07006,5.1,671
07011,10.4,2145
07020,40.9,2572
07032,14.3,2854
07035,3.1,172
07036,9.9,2142
07042,25.3,3387
07052,14.8,3523
07067,6.8,670
07078,28.6,1584
07087,43.0,15166
07093,45.8,15113
07201,10.5,1320
07305,37.5,10649
07419,1.6,70
07506,5.0,513
07436,3.0,204
07481,10.9,817
07647,5.4,139
07649,18.0,682
07675,10.5,1422
07712,4.5,879
07718,9.0,350
07722,6.4,297
07733,18.3,1395
07734,10.6,644
07746,16.7,1481
07830,1.3,45
07840,1.6,247
07851,0.0,0
07860,1.6,202
07930,5.5,212
07935,0.0,0
07946,15.6,263
07977,3.6,10
07981,3.3,159
07642,13.2,683
07727,1.6,55
07865,0.0,0
07933,8.0,140
07701,10.7,1345
07757,5.8,164
07644,8.7,1048
07645,9.8,379
07648,6.9,194
07724,3.4,375
07726,10.5,2186
07732,12.5,349
07748,12.3,1625
07826,0.9,25
07750,11.2,158
07762,5.1,206
07847,4.2,38
07849,3.8,179
07852,4.4,85
07856,0.0,0
07008,10.0,1165
07002,24.6,7511
07012,14.9,881
07014,15.8,438
07017,28.3,4534
07031,14.7,1163
07094,29.4,2897
07064,5.5,109
07065,13.0,1930
07090,22.3,3215
07104,28.4,6235
07302,59.5,16468
07307,41.6,9191
07403,2.5,96
07423,22.4,420
07430,5.2,686
07504,11.8,641
07601,19.7,4595
07607,9.8,508
07626,13.4,543
07632,15.2,341
07656,9.6,410
07657,10.9,614
07661,18.6,1137
07003,16.2,4144
07009,8.6,539
07040,30.9,3891
07044,8.1,564
07045,8.3,441
07054,5.7,897
07068,8.9,267
07071,14.8,1622
07083,8.7,2436
07102,33.2,1493
07108,35.4,2443
07109,10.7,2050
07114,21.9,783
07410,14.2,2459
07416,4.0,108
07420,2.7,71
07435,1.6,24
07444,7.3,371
07456,2.8,174
07604,11.2,695
07608,4.7,2
07620,7.2,47
07640,9.7,210
07662,13.0,386
07670,20.0,1283
07703,30.8,12
07723,6.4,16
07731,4.7,963
07737,4.0,77
07004,4.4,156
07005,4.2,358
07405,4.5,435
07422,0.5,17
07306,53.1,14024
07401,13.0,400
07432,6.8,261
07462,1.5,55
07465,4.8,155
07501,9.8,1173
07513,6.0,353
07606,11.5,153
07850,2.1,68
07871,3.0,310
07738,12.9,392
07739,13.3,344
07921,0.6,27
07931,7.2,110
07960,5.8,1439
07974,18.0,996
07023,11.4,407
07026,9.4,1380
07030,60.9,21572
07041,26.6,915
07050,24.8,3316
07058,5.2,142
07059,3.5,265
07066,9.0,747
07075,10.8,441
07079,27.4,2146
07082,10.4,272
07088,11.0,178
07092,9.8,298
07103,29.6,3214
07106,21.8,3001
07010,29.9,3931
07013,11.4,1622
07018,22.9,2875
07073,13.6,666
07039,11.4,1604
07043,30.3,1840
07055,17.0,4620
07077,5.3,74
07105,22.2,5826
07111,21.7,5424
07112,27.8,3046
07205,12.5,1363
07304,37.9,7582
07107,25.6,3750
07310,75.7,6468
07407,5.8,595
07421,5.2,206
07424,6.8,935
07438,3.5,211
07439,1.8,24
07450,20.0,2237
07460,2.5,50
07505,28.7,349
07524,12.1,612
07631,20.3,2939
07652,11.4,1374
07740,4.3,654
07753,2.1,370
07756,6.3,105
07758,10.7,234
07760,25.0,925
07848,1.9,41
07857,0.7,13
07660,16.6,1122
07630,11.8,434
07641,15.7,263
07650,21.1,2368
07666,19.8,3890
07828,3.0,242
07834,4.7,448
07836,2.0,125
07838,0.6,12
07853,2.6,172
07874,1.1,46
07463,7.3,387
07206,8.4,985
07418,0.0,0
07452,22.7,1255
07503,10.4,791
07512,3.9,210
07514,11.1,939
07603,17.0,700
07624,12.3,484
07628,8.2,754
07001,13.5,957
07016,12.2,1499
07021,12.5,112
07024,25.8,4540
07033,3.8,161
07034,3.4,174
07046,11.2,208
07047,31.8,10211
07074,9.5,132
07110,15.1,2275
07203,10.8,1122
07728,6.5,1723
07646,12.0,1079
07663,5.7,422
07719,2.8,307
07721,6.5,100
07730,9.9,872
07735,5.5,511
07747,12.6,2064
07823,0.3,11
07821,1.7,90
07822,3.3,8
07764,2.9,106
07803,4.3,75
07825,1.0,42
07833,0.0,0
07846,0.0,0
07863,1.2,24
07869,4.2,556
07878,1.9,7
07866,2.4,276
07901,20.8,2285
07922,11.2,675
07976,6.6,19
07920,6.8,852
07924,9.4,382
07970,0.0,0
07716,10.7,476
07717,6.7,57
07751,17.1,1678
07711,7.1,55
07755,5.4,153
07827,2.4,48
07832,0.0,0
07842,0.0,0
07876,3.8,202
07927,4.8,97
07934,5.0,42
07945,3.6,149
07950,5.1,476
07057,10.0,601
07936,4.7,259
07882,2.8,223
07885,2.4,125
07932,9.2,497
07940,10.5,849
07979,0.0,0
07063,4.9,332
07070,20.8,1973
07060,8.7,2055
07062,8.7,551
07072,9.7,322
07076,11.8,1476
07080,7.0,859
07202,9.3,1853
07440,5.1,109
07442,6.8,441
07446,11.1,892
07621,14.0,2059
07502,7.8,557
07461,1.3,125
07470,6.5,1732
07522,13.6,976
07508,4.5,494
07627,12.3,279
07029,33.3,3149
07027,12.4,281
07081,13.4,1235
07457,2.8,70
07605,17.8,795
07720,6.2,135
07801,4.7,687
07028,35.5,1288
07204,11.9,825
07480,2.1,172
07643,17.8,1032
07702,6.9,126
07928,22.2,1987
07980,0.0,0
07417,5.2,258
07458,9.9,505
07704,19.6,528
07843,1.6,109
07311,89.4,303
07495,-666666666.0,0
07880,0.0,0
07677,10.4,294
07961,-666666666.0,0
07939,0.0,0
07881,-666666666.0,0
07022,28.4,2067
07095,14.8,1498
07208,13.8,2121
07676,9.3,438
07086,48.1,3974
07870,0.0,0
07926,0.0,0
07069,4.6,121
07820,0.0,0
08690,2.4,252
08542,11.2,343
08560,3.3,66
08611,8.1,919
08731,1.1,108
08757,1.0,112
08804,1.0,13
08809,2.8,80
08810,10.0,472
08904,7.2,547
08861,3.7,918
08882,5.0,396
08884,3.9,152
08009,3.9,244
08011,0.0,0
08016,4.0,685
08019,0.0,0
08026,3.4,37
08035,7.2,276
08527,2.4,669
08751,5.8,120
08241,0.0,0
08318,0.4,23
08321,0.0,0
08326,0.0,0
08346,10.8,29
08403,3.8,17
08515,6.8,196
08518,7.9,219
08534,5.4,346
08691,6.0,504
08535,9.9,231
08536,11.0,1132
08629,7.5,536
08724,2.0,396
08740,0.0,0
08816,11.0,2616
08826,1.0,30
08828,5.6,74
08852,8.0,736
08879,7.5,932
08886,0.5,17
08533,1.4,53
08640,0.0,0
08730,1.9,45
08822,2.9,460
08823,6.3,328
08830,17.4,1555
08832,4.7,60
08402,1.7,49
08406,19.0,851
08525,3.2,88
08820,17.0,3162
08802,0.5,10
08805,5.7,372
08821,0.0,0
08827,0.9,20
08829,6.1,104
08831,8.4,1688
08850,5.4,233
08853,2.3,64
08854,7.5,1891
08872,6.6,671
08001,0.0,0
08006,0.0,0
08010,3.5,196
08023,0.0,0
08027,1.8,39
08048,4.2,258
08069,2.1,113
08106,5.7,304
08107,15.1,1027
08201,6.4,307
08004,2.0,123
08034,7.0,650
08045,8.7,98
08055,3.0,409
08063,1.3,19
08065,4.1,163
08070,0.3,20
08072,0.0,0
08078,3.3,133
08083,5.6,302
08089,4.6,85
08223,0.0,0
08344,0.2,4
08353,0.0,0
08029,4.3,91
08030,5.9,356
08036,2.4,81
08046,7.1,1021
08064,-666666666.0,0
08067,0.0,0
08087,1.3,144
08097,2.6,39
08212,0.0,0
08077,4.5,446
08085,0.6,58
08090,2.1,88
08093,3.7,173
08095,0.0,0
08096,2.8,482
08104,17.4,1299
08110,7.2,614
08203,6.3,273
08210,0.4,30
08225,1.0,40
08244,5.8,315
08251,1.3,59
08008,3.3,80
08022,4.3,186
08012,3.3,682
08028,2.7,250
08033,11.4,882
08037,3.1,351
08056,0.7,16
08059,4.5,140
08073,0.0,0
08080,2.3,456
08088,1.6,179
08109,7.6,831
08204,2.6,233
08243,1.0,7
08260,5.7,277
08270,1.6,61
08319,0.0,0
08401,24.4,3656
08005,1.4,137
08511,0.0,0
08528,0.0,0
08328,0.0,0
08312,2.3,90
08323,1.0,4
08327,0.0,0
08349,6.3,48
08361,2.5,219
08502,4.9,294
08505,3.6,337
08512,7.4,351
08514,1.1,27
08553,0.7,2
08555,2.4,9
08561,16.2,16
08530,3.7,140
08551,5.3,148
08648,7.0,1148
08720,0.0,0
08721,1.1,106
08735,1.4,17
08736,1.7,110
08750,3.8,57
08753,1.7,514
08755,1.5,169
08758,2.1,60
08038,0.0,0
08039,0.0,0
08042,0.0,0
08050,1.1,125
08053,3.6,871
08061,1.1,18
08074,29.4,5
08081,5.0,1273
08084,12.2,438
08086,1.4,56
08091,4.8,128
08094,3.1,580
08824,11.7,756
08215,2.1,133
08221,0.5,16
08224,1.6,4
08330,2.4,331
08002,6.3,728
08003,7.6,1183
08007,8.0,209
08014,0.0,0
08015,0.3,28
08021,5.2,1130
08550,25.0,2388
08558,9.9,322
08559,1.3,38
08103,16.0,658
08098,0.7,32
08102,15.8,363
08230,0.8,21
08234,0.9,190
08242,6.6,84
08247,4.9,20
08310,10.7,47
08311,4.6,50
08317,0.0,0
08322,1.8,94
08352,0.0,0
08314,10.4,22
08316,0.0,0
08348,0.0,0
08226,1.6,80
08732,0.8,5
08641,0.4,10
08562,1.6,36
08618,10.1,1500
08738,9.6,36
08741,2.3,30
08801,2.4,82
08807,3.7,718
08825,2.5,66
08835,1.4,76
08858,0.0,0
08859,10.9,1230
08869,1.9,81
08873,7.7,2085
08608,14.9,59
08638,6.6,663
08610,5.2,780
08609,8.3,471
08722,0.8,48
08733,1.7,21
08742,2.1,269
08837,12.4,1082
08846,4.6,317
08901,8.7,1877
08902,8.8,1869
08051,1.8,97
08052,4.6,459
08041,0.0,0
08049,8.1,246
08054,3.0,647
08057,3.6,365
08060,2.3,273
08062,1.7,138
08068,3.4,119
08075,4.1,626
08079,3.1,123
08302,1.6,271
08324,0.0,0
08108,11.4,1165
08232,11.1,956
08248,0.0,0
08092,3.4,54
08329,0.0,0
08350,0.0,0
08501,2.7,82
08510,5.6,169
08520,5.9,826
08619,4.5,496
08341,6.1,56
08345,0.0,0
08360,2.1,386
08540,13.5,3162
08554,1.8,38
08620,1.5,90
08628,2.8,127
08701,2.8,771
08723,2.7,425
08734,0.8,32
08848,1.2,54
08752,4.5,39
08759,0.4,33
08812,5.9,443
08836,8.0,161
08840,16.8,1451
08865,0.8,115
08867,1.5,41
08857,11.0,2449
08863,8.9,594
08876,2.7,332
08880,3.6,92
08887,2.0,12
08889,5.0,241
08105,10.3,1126
08332,1.3,195
08031,3.3,184
08043,8.7,1149
08202,2.8,16
08817,11.3,2596
08833,3.4,145
08246,-666666666.0,0
08844,3.1,668
08808,0.0,0
08240,7.7,74
08320,-666666666.0,0
08020,3.1,32
08066,2.5,91
08890,-666666666.0,0
08205,4.0,549
11548,8.7,119
11558,19.2,804
11560,12.8,362
11579,13.9,385
11694,26.1,2356
11697,12.2,181
11703,5.7,445
11729,5.8,794
11732,10.3,175
11747,9.3,855
11751,8.0,615
11758,14.1,3894
11768,9.2,925
11772,3.9,863
11782,9.0,636
11784,3.6,467
11798,9.8,700
11932,5.1,26
11935,3.9,54
11001,18.7,2541
11024,20.6,650
11050,27.1,3689
11204,53.1,16856
11218,60.8,20489
11223,55.2,18256
11224,58.4,9054
11373,70.2,32724
11030,30.6,2365
08343,1.3,35
08071,2.1,96
08217,0.0,0
08340,0.0,0
11789,4.8,208
11804,11.6,290
11930,2.1,11
11776,2.9,362
11941,0.3,3
11962,3.3,3
11762,13.0,1436
11702,13.4,1015
11709,10.3,337
11714,11.2,1230
11530,23.0,3023
11566,20.2,3606
11705,5.8,209
11710,13.5,2327
11722,6.4,1057
11725,6.2,935
11727,4.2,639
11730,6.5,412
11746,9.8,3224
11765,11.9,40
11767,4.4,345
11769,7.9,331
11901,2.8,328
11950,4.2,318
11952,2.0,52
11967,3.9,503
11977,9.7,88
11733,6.0,505
11753,22.5,1447
11756,11.4,2617
11742,4.6,317
11763,3.7,521
11766,1.8,107
11771,10.0,461
11778,2.7,167
11717,3.6,1131
11718,9.3,146
11426,28.3,2953
11235,49.4,17207
11222,66.7,15305
11233,70.2,21947
11427,39.3,4303
11101,76.2,11483
11205,61.2,12568
11215,67.8,28443
11042,-666666666.0,0
11219,42.8,14377
11226,73.6,35139
11228,47.2,9352
11236,54.3,26229
11237,71.2,19350
11354,40.6,10541
11356,31.2,3417
11360,28.0,2475
11362,25.7,2153
11366,39.2,2439
11379,41.0,7388
11370,53.0,6410
11371,-666666666.0,0
11374,59.1,12723
11419,51.9,13111
11422,34.6,5985
11428,38.0,3616
11433,52.9,7958
11507,13.0,434
11510,16.5,2733
11557,19.1,693
11568,11.8,258
11575,15.5,1274
11514,10.7,251
11735,11.8,2057
11792,0.8,35
11968,7.8,384
11965,6.9,16
11934,0.1,4
11211,62.8,31877
11372,67.5,22063
11980,1.6,40
11596,18.9,991
11779,6.7,1269
11790,5.8,448
11803,18.7,2580
11940,2.9,81
11948,6.0,34
11951,3.8,242
11740,9.3,362
11217,71.6,15964
11516,11.5,397
11363,36.6,1271
11501,13.9,1492
11206,68.0,24485
11004,22.1,1587
11005,30.9,81
11023,21.2,848
11359,-666666666.0,0
11425,-666666666.0,0
11556,0.0,0
11109,81.9,3178
11549,3.8,37
11351,-666666666.0,0
11754,9.9,835
11795,7.3,937
11957,8.6,25
11201,68.6,23253
11231,63.5,12443
11417,48.3,7128
11451,-666666666.0,0
11931,0.0,0
11973,0.0,0
11424,-666666666.0,0
11749,4.5,81
11739,7.6,34
11794,8.5,60
11547,3.9,17
11554,8.1,1471
11576,15.0,864
11580,22.9,5126
11598,18.7,1089
11706,9.1,3097
11757,7.5,1765
11764,4.8,289
11770,0.0,0
11788,6.3,505
11791,18.7,2281
11796,8.4,142
11942,3.7,82
11947,0.0,0
11970,0.0,0
11972,0.1,1
11955,3.5,71
11958,5.2,12
11976,10.6,136
11010,12.1,1418
11020,22.4,597
11203,60.5,20408
11208,67.5,26422
11210,56.1,16727
11212,68.4,19652
11221,70.6,27740
11239,62.8,2751
11361,31.7,4595
11364,34.5,5948
11413,39.6,7850
11429,41.6,5580
11434,46.8,13949
11436,43.0,4130
11550,22.7,6236
11572,16.3,2421
11520,13.0,2726
11953,3.9,240
11961,2.9,147
11978,7.0,99
11561,19.0,3786
11692,48.5,3530
11096,21.5,843
11102,71.5,13316
11104,71.2,10631
11207,67.6,24830
11213,65.7,18695
11216,72.6,22549
11225,71.9,21570
11232,70.2,9537
11238,71.8,22998
11358,39.2,6861
11365,37.3,7686
11003,20.4,4733
11021,34.8,2990
11103,72.3,16377
11209,58.1,19544
11214,59.9,25152
11220,61.8,27737
11230,50.0,17763
11355,43.3,15510
11377,67.2,30936
11378,46.6,8157
11411,36.4,3543
11416,54.8,6675
11423,46.8,7573
11570,26.4,3595
11577,18.9,1166
11590,11.6,2864
11704,8.5,1685
11713,4.3,178
11719,7.8,121
11724,19.1,333
11741,5.2,762
11752,5.1,252
11755,8.4,527
11780,5.3,395
11797,19.5,733
11937,10.5,860
11949,1.4,100
11040,17.6,3615
11105,64.5,13798
11106,71.4,15721
11229,52.3,19599
11234,43.2,19266
11357,26.0,4822
11367,40.6,7495
11369,56.1,8932
11415,55.1,5465
11418,53.0,9440
11421,60.1,12603
11432,54.3,15504
11715,5.4,135
11716,6.3,346
11721,15.9,484
11731,8.3,1200
11777,5.3,225
11783,13.7,1530
11786,3.4,109
11787,5.7,976
11793,15.6,2494
11801,11.9,2431
11933,1.0,31
11939,0.8,3
11946,6.6,481
11509,11.4,117
11552,14.0,1763
11375,62.0,22534
11420,41.9,9658
11435,58.7,16902
11553,10.9,1265
11559,16.6,603
11565,18.8,806
11545,14.4,886
11563,20.7,2284
11569,21.2,123
11581,22.2,2325
11691,39.7,9512
11701,7.5,1094
11720,3.7,557
11726,10.2,1040
11738,3.4,295
11743,13.3,2689
11693,46.6,2631
11944,7.1,117
11954,2.0,37
11956,0.0,0
11959,6.0,23
11964,0.0,0
11368,65.2,34292
11385,60.0,32041
11412,43.5,8204
11414,27.6,3536
11430,82.8,53
11518,14.1,759
11542,7.0,959
10940,3.7,877
10004,59.3,1238
10025,68.2,31983
10030,72.2,9685
10037,68.4,6058
10552,27.6,2938
10577,12.1,302
10589,6.7,244
10595,15.7,503
10601,22.6,1318
10603,15.7,1570
10901,9.6,1100
10917,9.1,73
10918,8.4,534
10969,4.2,30
10974,4.5,74
10983,6.0,159
10986,7.6,76
10992,6.9,309
10044,83.2,4638
10162,37.8,308
10279,-666666666.0,0
10282,45.4,1310
10301,42.3,7044
10307,20.6,1361
10460,64.6,14303
10465,31.2,6116
10470,49.2,3439
10471,44.2,4291
10503,44.8,43
10522,24.7,1473
10543,24.9,2637
10006,52.9,1378
10012,51.2,7898
10013,48.6,7716
10014,52.7,11060
10023,59.6,20753
10024,70.7,23677
10032,66.2,20662
10112,-666666666.0,0
10152,-666666666.0,0
10177,-666666666.0,0
10306,29.2,7156
10461,44.9,10464
10504,17.6,676
10511,10.2,118
10512,5.5,647
10528,28.5,1738
10530,25.2,1719
10598,6.2,916
10705,36.2,6664
10709,21.6,1091
10931,9.4,48
10963,5.4,65
10970,5.0,251
10985,0.0,0
10990,6.4,589
10003,53.1,17334
10009,59.5,19450
10011,55.4,18381
10022,40.5,7882
10028,63.0,19731
10119,-666666666.0,0
10588,7.2,83
10703,18.1,1620
10708,34.9,3693
10923,6.5,288
10926,13.6,272
10956,8.3,1259
10965,10.3,749
10993,6.3,144
10451,68.3,12198
11963,4.8,175
11971,6.9,209
11975,0.0,0
11960,9.4,27
10172,-666666666.0,0
10305,35.2,6430
10314,26.8,10813
10463,57.2,19126
10475,57.1,10815
10502,19.1,546
10562,13.3,2116
10510,26.2,1319
10524,15.5,320
10532,11.9,267
10579,10.2,460
10458,66.2,22164
10453,65.1,20089
10454,73.0,9424
10455,68.2,10343
10469,46.4,14763
10514,34.8,2007
10526,11.3,88
10578,14.5,70
10591,20.4,2409
10002,53.8,17946
10029,69.9,22840
10031,76.9,25530
10977,11.2,2888
10980,3.5,240
10998,0.9,13
10018,44.4,2976
10027,66.3,18237
10036,47.3,8970
10170,-666666666.0,0
10171,-666666666.0,0
10304,39.6,6842
10308,27.1,3794
10459,67.9,11544
10466,50.6,16048
10474,57.4,2283
10509,9.2,952
10519,16.0,19
10523,14.1,754
10527,11.8,47
10533,25.8,922
10538,39.2,3108
10547,9.2,378
10548,19.6,319
10567,13.0,1322
10570,16.4,979
10606,19.4,1771
10801,24.3,4870
10803,34.2,2069
10804,22.6,1622
10805,22.3,2140
10916,3.8,69
10927,13.6,795
10034,68.3,14558
10040,72.4,15535
10605,14.5,1316
10701,29.1,7193
10507,19.0,477
10173,-666666666.0,0
10271,-666666666.0,0
10103,-666666666.0,0
10154,-666666666.0,0
10312,22.3,6251
10452,70.0,21085
10462,62.6,23121
10473,50.8,11569
10501,6.1,38
10506,18.2,497
10005,64.0,4326
10010,56.5,11362
10016,38.7,12761
10017,37.0,4143
10026,78.3,15355
10033,68.9,20037
10069,62.8,1930
10111,-666666666.0,0
10115,-666666666.0,0
10128,65.5,24312
10153,-666666666.0,0
10169,-666666666.0,0
10310,27.7,2719
10576,20.2,499
10549,15.1,1282
10553,29.4,1556
10560,8.5,209
10580,33.1,2377
10597,12.1,51
10913,6.0,156
10919,0.9,5
10924,4.6,278
10950,11.7,2077
10707,29.6,1533
10710,16.4,2133
10925,6.1,137
10941,2.8,178
10964,1.4,9
10968,5.2,66
10987,10.8,163
10958,3.1,45
10989,7.4,367
10994,5.0,206
10536,18.0,936
10541,6.6,950
10594,10.2,268
10566,17.5,2036
10573,19.6,3807
10583,36.2,6717
10704,27.3,4721
10706,31.1,1437
10920,6.0,271
10921,2.0,37
10930,6.7,297
10954,8.7,1030
10962,4.6,135
10973,2.1,27
10975,6.0,11
10976,9.5,103
10996,0.6,21
10535,5.0,15
10007,49.0,1868
